File name,Original_node,Original_edge,Pruning_node,Pruning_edge,Reduction_node,Reduction_edge
6469F607647781AC35F4020D09AC3E83E2A34B38418BEE06895DA36CF99EE007.apk,109,113,109,113,0,0
F78F44F7DF64544A31E343C5045231282E69D271160B6D6B5647AC943495BB40.apk,112,126,112,126,0,0
9DF11FC2007A8C43516AEF9751D6AB31032D3C4BD8F593892A0EF6B7763FBD44.apk,112,126,112,126,0,0
8E28E88761DB8EB54E7E7B74A32582A2D01BA6C2FAF69DB741702188001E0E25.apk,77749,184316,865,4423,76884,179893
2CD82B4D4C1EBA6F318279581EC6AFD746B3E2E9469320A0FFD26D7247A0200A.apk,112,126,112,126,0,0
6D19EFCD4D8FD40B5C08EAAC9CF996650B5BDDB5D4FDB8E708106C749AE39DCE.apk,112,126,112,126,0,0
9228BB671511123ABF19FF8F520655450D5F53D8CB6A8D2D1B486771183FB2B4.apk,112,126,112,126,0,0
4DA9CA2AF6ED2012DF095BF8E48B055BD71B0DD7D153E5DC86F9A12825ED4951.apk,112,126,112,126,0,0
65F75B2356938D3472DC1331EC79C29208488FA27F45D51AB4BF1C137EC0A24C.apk,112,126,112,126,0,0
1233D95BA57FA572CFDF704F9217C6AE4A6C6A53976ABA556F08BE91785A7CBD.apk,0,0,0,0,0,0
8BB77C9ECC56E0A301ED3919F934E703801922882B78C9E47614030B3075E1D3.apk,109,113,109,113,0,0
E593EAF38EDD9FD7DB2EE8885805FDE7B4131A9676DDF0CD1869E73F3BEFBAE0.apk,77749,184318,865,4423,76884,179895
F19043DD35DF9B5037EE04E5368BBB001A019D1A00275817ADE2B673A68FE303.apk,77749,184316,865,4423,76884,179893
8EA7E12E2072446C93D5C9D38FC6C4735087CECC5F24E50C6B043F1B8861D68B.apk,112,126,112,126,0,0
7C33CF46762FCA28F8D3FA8BAE14E33FE5D8D0A11282B5FFE280120B825495FC.apk,112,126,112,126,0,0
71BC12F195C24A333EC307707AADBA293A0A27F1868377BF7FFEE8EB7720FF91.apk,112,126,112,126,0,0
60456C0E1F699A9DA3DBB029A82FB27CA71121BB23E13979AE0EBD0FB78BB6B3.apk,112,126,112,126,0,0
C7DB5E3A24E2C31B88437074CE44DB97AAF00796C60D244BD7D18C2F45DD4691.apk,20230,39486,998,5632,19232,33854
5007D1C9E81DA01E0666B5077D8DEAB0C26788FCDD268F2BD55997EDC20AF020.apk,112,126,112,126,0,0
2A0ED707D3AFB2AA70626613D98277A54499C56B29C50D8CE1F511F1380E56F1.apk,109,113,109,113,0,0
768859AC317794B56602AC03191405911FF049F7F79D82708F1A1412F2376564.apk,101,111,101,111,0,0
751D78569595B67F767B9798B6601E46906F96BC9F3EABEEB234A6B5D4E09CFC.apk,112,126,112,126,0,0
F24468CB9512742A5588D82CC6DB5B9E312F8C9A4F1563B83F5C6941DE654FF3.apk,112,126,112,126,0,0
C816281E6653EC1B4F894D5B2C4FA8D603A150F277B21A63F6654F87185D85AE.apk,112,126,112,126,0,0
2C39B758FFC5CE66F83CF308D5DC315163C8CE81D1B7EC997360BC4D51DC5186.apk,112,126,112,126,0,0
3A2F46B146E761FC876DD451B5F2056369F7AAF5B60F305470251968FE99F82A.apk,112,126,112,126,0,0
C251971E32C9202C6D31A241AB825F85399FD0B61FD6525640CC35A91F9242C0.apk,109,113,109,113,0,0
B7D8754BDE0FED395B06217C592E1C227086E784A05BF44FE1B1C0A3C9523555.apk,112,126,112,126,0,0
3AE057BAD631829D55BDB5E3FEA6DBE0A70FFAC280E3EF097915FA1A24A3C6D0.apk,112,126,112,126,0,0
CDE17CFBE1D1732C5B1C783AEB1EF756D0A513DB4DFF48D3C1D1E7ABF0B120D9.apk,109,113,109,113,0,0
82285FCABD421D07B9B870ADAACC9ED0C7A1D76070C4A104CA0D26F2E0589E02.apk,109,113,109,113,0,0
BE2F7E31DC3F318CF6099C07749A95DA82E71A86E4D21510D6F3256C4DA8969C.apk,77749,184316,865,4423,76884,179893
BA1E3468FA8BA52864914B1996E5A127E510CA07C2267DDCB0366ABAEFAA8D26.apk,112,126,112,126,0,0
E2E71CDEC5BD88CB83611C1A414F7B5C34A728EEA7C080F095BFB1FF616F94E6.apk,112,126,112,126,0,0
87A5B80913F72567DEDC3C1076774F139715DFF8264874B42A48566C31E20756.apk,112,126,112,126,0,0
A6B7281B3C78E65C0A20FA7F321F0D72101C8AAD19AB01717F522087ACDEAE08.apk,112,126,112,126,0,0
0ED6E2AF16700CBA5377C301426FD9CAB4B465E9D02BA5EE949EA03448B1A80C.apk,112,126,112,126,0,0
DFE75BD7A5D5DE21BFB240A79F55ADD66E871BD4F8AD51E1B196F759FC4B31EA.apk,77749,184316,865,4423,76884,179893
51C7F4964B32A4DAA3264C54F7D35804D977D7D5C5DED313E14DA15D2AC307C3.apk,112,126,112,126,0,0
27B9D4A6E1E1CD2071533611469AE07599195A6A33C9719BFD66941B25AECA5F.apk,112,126,112,126,0,0
67149E31DBF5110FF584021E90F0D7CA82B3AA091AC56D627E0A1EAB64277EBA.apk,112,126,112,126,0,0
8231100BB69406F86F9C437F91B7903C5F00C70EEE7552FE65599B9541391A62.apk,112,126,112,126,0,0
658AA4592757FD2DC25F7525953FD344E388C24560AE284D3A0328C55B1AC9FF.apk,77749,184316,865,4423,76884,179893
48F120C6C6B309507C639482EB1A48C8B0EA3F531F3E469D824FAB11B188B7B8.apk,109,113,109,113,0,0
3987D768E4DD52AF5350C32B826F912B0D150B8928BDDD6594CAA78A14BBCD19.apk,112,126,112,126,0,0
A79A3F0F04D554D901E451A709F9036E22E8BC236899E1BC882D1FC9117F888F.apk,112,126,112,126,0,0
5873B5DC7002D13E35F900624222B8AFD949F044E7C13E036B6BA60A307C7B89.apk,112,126,112,126,0,0
C7FF853254CC6F60302045AB432423249F6C054AB3149BA02720618D08BAA840.apk,77749,184318,865,4423,76884,179895
950A528E15467D259B71300C6FE7787E0932300D1208B4EB8AF7398C2AA3B60B.apk,77749,184316,865,4423,76884,179893
51FD3B771778A373F733E3CC6E9B3BF1C59316BE09A1E28B5916E4CA5962811E.apk,110,117,110,117,0,0
B0E2D6E565154B09D3B22B98787A9CC7EC1BAEEEBF9B90886594344700B4C05C.apk,112,126,112,126,0,0
9F94A9FB28FCA8C27D676E3D9AB6593EE4A0DEFC1D215EA8CACBAFE63304A312.apk,112,126,112,126,0,0
EEB7DC27F5BA34A09E4021A3565BB8A7BA28E3B917998FA2CB699F24AECB8AF4.apk,112,126,112,126,0,0
D33022123D2CC47D66D8CDA83851FD94B67FFE808D06F447538BF304AD65BD26.apk,23328,56094,652,4124,22676,51970
BE7A8A3081BA9211ED925707A74CE98C6CE918A35DCED7D98652B50642A46B92.apk,77700,184210,865,4423,76835,179787
8B9934475DE12FAFD52F1950F6AAC02B030AE4A643207E22756E6DC8FF05B6A5.apk,77749,184316,865,4423,76884,179893
68D3F1ACF99EB8853E5ABC0921D82530C9E5A5ED211674BF942B409DA7ED3C2B.apk,77749,184316,865,4423,76884,179893
F1F3B88055CA4A80638D72F59D71CCE4215718D48D50B180823A4DFD82B79500.apk,77749,184318,865,4423,76884,179895
989C023FBAD0EE1EF69AAF2F6F2C4E589C823AF12B4106D97BFBE5EB1F56A517.apk,77749,184316,865,4423,76884,179893
A264D5AB5F1B9B9B230FAA50A4C6BC8AB3205D88F527B400C017BED839562669.apk,77749,184318,865,4423,76884,179895
E821E7F7A649A0D449E366CBE229574705219AE97E22E12F0FE07F29AAB289A6.apk,50320,109724,993,5662,49327,104062
69204B797952E65291D210AEA32B15703ABE1BA545DA9863E43826EA36DCE8C4.apk,77749,184318,865,4423,76884,179895
1C18C5BF37FDF5971F749DD25AF6CE182521A3C47A0A012AB6BC799BEE1CE6A2.apk,77749,184316,865,4423,76884,179893
6AB8582C91E9FE7E06BF87D49EC89A202C087F07556D0F0623099C359A6A65B0.apk,77749,184318,865,4423,76884,179895
AAA3E2663AA787353EBD80056B85B8C95310D53D0EDAAA1D0F5BBF9864D4DFC6.apk,77749,184316,865,4423,76884,179893
A5B4514CD7CCD4DA041086A8F51A0D322AD9AE412302ADDCE9737744A3B10ACD.apk,77749,184316,865,4423,76884,179893
17927EF96B5B361426DC28F56175117038CA8EF2AAF19770EA4052F23997EF99.apk,77749,184318,865,4423,76884,179895
D6810CBE96E36D5772C27986A4A254AE9A1FA13E1BFE9722DD808F10FC550996.apk,77749,184316,865,4423,76884,179893
DAE9DC043DFAB8B0005E928C247344ABC09C791B15382F615FC297CDD34EF106.apk,77749,184316,865,4423,76884,179893
CDFA47F7CF9B0A8C65C0E1F853C50674DA80A083A749C76F5AAF09B3B34BCFAF.apk,77749,184318,865,4423,76884,179895
029B854F9EC66E1D747DD5342D35FB2F6A0D94D7C0187421BFF4996606668BF3.apk,82231,182313,976,5046,81255,177267
1ACC4BB852C8B5E073A48CA0637574BF1F969EE5B61AF4EDADE6BE824850F43B.apk,77749,184316,865,4423,76884,179893
38679B1503B3936AE2318D5F456C15DE6CB34684416944A3EBDF625D55BF9BD7.apk,121,132,121,132,0,0
02C56CFEC835CEBFE453FC817AFE621E3B7D85C4899A737BF1BD7DE393BDA078.apk,129,146,129,146,0,0
C22736146D32A3C3EE5F3E8A16D75D75D3ACC61D22C8B0F39E9D4AAF709E010B.apk,121,132,121,132,0,0
4921912D51451B259B7B50B049C7EB121CBBAC9FB4894D20390CA051A16F4446.apk,121,132,121,132,0,0
59AA30EB97CDD3FA00B94312574D725D3827E8AA816C3E98B1C951366CE15E84.apk,121,132,121,132,0,0
752F641E8D5E7AA781F9719648AD2F4787E8BB4CC1F2316F75A0C26CCFCA9659.apk,102,131,102,131,0,0
6A1F2CE1EA838706FAB53162A42A725A7969F3C49A8F938521C65510CCFBE324.apk,121,132,121,132,0,0
670DB274A25E753F2D78336CC9770A3E41854DDC86606419183495B2C81D807D.apk,129,146,129,146,0,0
9B0FF5B00EBBDDADA2E521DFC23278B3D9FF45F3105DC2A0C76EB467F87370BB.apk,121,132,121,132,0,0
1CCA2C80B8FF861E3646CDF320D01DFF9FED38174756C5D26F24E56F90B59730.apk,121,132,121,132,0,0
12222FBD79E03DDCABAA2DE050BD6B62625CC6E66ACA7112323936298EEEB50C.apk,123,134,123,134,0,0
8D8EE11EF3B161A8A69E11C427630519FE51BBFA74BC02AC8FF1EF4E384C6059.apk,121,132,121,132,0,0
DE7E1D37B5A7523C55C1A848F61E376B630F63555F23648C2EC919E8491AF50B.apk,121,132,121,132,0,0
5818AC7F7EB2414193BFA30CF3D72C8CE92DD1EC67855E808C2A8CF072452B64.apk,121,132,121,132,0,0
0C601F5E1EADAFE7A4675F9DE0C0A200D96BCAEAECDFEB09B667208C70D8E3F3.apk,121,132,121,132,0,0
300F35286CC8A93394BD4E3AB6EC2264DB2BED8B3EB508C849D35A1562E42EDF.apk,121,132,121,132,0,0
ECB13531C260DA847B0C8744947830EA31D18E8876D3E995459C3305B8FA8B7B.apk,121,132,121,132,0,0
32108AB2879CB458E5AA7D112C1B63F83FB30F1A29EBA41C48648885A669AC7B.apk,129,146,129,146,0,0
8D41BB81875181BC5B61C22C849505534F32E21AEA92C737AE54041B9C995CD1.apk,121,132,121,132,0,0
90158A17287B741B2AE2F3B1FEBD0492F3E340B4BB57E27D9ED567F15633C840.apk,129,146,129,146,0,0
EEEE6FF31D898A99C9886FB8496C192ADC26D02FF96F52AFE9FC6F3857B9F5E3.apk,129,146,129,146,0,0
C00DCC9F90CA5048DAC55939FDA29F1F4C717E109AC2FFF637A7CC30B33FE5DC.apk,129,146,129,146,0,0
A56404A858C551435EC1B4F3379CA1689C9E3E85558B2751C7AF17875A27BC7E.apk,129,146,129,146,0,0
36AC787591DF42AE176D3C085E20CD1C3768EFDA541CDE7353764847924FDB4C.apk,102,131,102,131,0,0
9463CCF2C5904E709B6CB83FAA36AEF0016B7C265FDC1728EEE53154B56F7E61.apk,121,132,121,132,0,0
05718AE387DAE2F5070E2B5D544E37C163A7CFAEC36E0B1A872523936797FFFB.apk,123,134,123,134,0,0
9CB076A68E892C10D8ACAF5F952C67CA3D3EEEC726CA91F8CC4F5EFE43F99C2D.apk,123,134,123,134,0,0
321F3A3A34A4B936996B2546BED7090C639945D8C4AE09D655D2DE075AADCFE7.apk,129,146,129,146,0,0
78352FE6BE75317CDD02554C358D3DBD1D53304FB0B206B0FA4EA03B3400F473.apk,121,132,121,132,0,0
BCA0913C143955778B2FE2AF8A11C6D6FB978FAC7C690D94A6E1532161CED5A9.apk,246,496,246,496,0,0
AD7E4B91ADD7E4B7B3CC210AC5C9ADB863041BBC61495A9EE7C9D964D943F5A8.apk,121,132,121,132,0,0
996FDFC8EB86F8EF486C3DC6137AD9150E21E8EEA9989A5B18CDE7DB0FB63CE4.apk,121,132,121,132,0,0
7C4F608BC34D3FEEB6368854B04ACEC358F4D86FD3BBD9C61A5649BB9BAB4CC5.apk,129,146,129,146,0,0
07C45122EE4F2F542EB2144F1E4A5CF3F0FFDEB2D624BE8CDBDB5D082D44F87C.apk,121,132,121,132,0,0
BAFF6F9B7AD0C170837129E81F906ADA0BB386F14D14ED6208D3967B267917B0.apk,96,117,96,117,0,0
20494229D41D1554869DBF4F457520235A327AA5EC6BAABF62F9A8ECF9DD147B.apk,121,132,121,132,0,0
151A7C89AE44A581D2AF8ECEAD06B0FBED809D1BBDC6F27F8749AC7CD63D1071.apk,121,132,121,132,0,0
A40F6151806C2B2C38DAF5E1F38269F8C4E3B7108672918E439AE7DA459A0BEA.apk,121,132,121,132,0,0
9DAEF039AD686A672CE09780A6C048BBA322FE8387E626DF08C55F46F434A6B0.apk,129,146,129,146,0,0
7C2770079144DE48CF811669EADC967F286258DF063106093A4DF14DCF8E5FF2.apk,121,132,121,132,0,0
58F66076F312A4422C696D560459D3D29B56DA48742B59514255E82332EE5BE1.apk,96,117,96,117,0,0
AEB952941212F01CF683005BC4BA47C34D67026336A2AE9C766E9C9A97FF0E8C.apk,123,134,123,134,0,0
11EA2E1B3961021210F5224A1CD8417A7F1BA9D1ECE50964BBD42BC46B2316FE.apk,123,134,123,134,0,0
232557A75BBD9CB6FEE828C1617E6691FF588632E9B3148CD38FE022B9D7C7CC.apk,112,119,112,119,0,0
D06EBB04E93CC9A0ECDA9D474D9C2629D9DB903F7BA99942A905648FF51506E3.apk,123,134,123,134,0,0
7895383ABEC02E9A6640093879AEA429C0CEBD58626934AC559589522FD5730C.apk,121,132,121,132,0,0
1EF3EBCD0760AC2D2C6D4C28B8E990BF2C995398C8FB08C86281A8A36C56572D.apk,121,132,121,132,0,0
7EE34206530CB4ED1591308508EE20FCEA8101C48802D4EEEC44CCB3A93CC4E2.apk,121,132,121,132,0,0
221EF5F87536137FB4F8A8687D5FAC6456EB5B2C1598C0F66F9274C9D54253B9.apk,121,132,121,132,0,0
328B1A958B62AB011CB0E39092304C4F7052FADACC8923950E7FA5BB2E485B39.apk,129,146,129,146,0,0
D0B584D9DD05168AB0ED5177094746E2671A84F4BE6E7B4588E91930B025402D.apk,121,132,121,132,0,0
FE5BFAA9A287FB9F7E175585ED79CE3AC0F1DC6A3A6E336222DFD17F1B7F1C0A.apk,121,132,121,132,0,0
022F44E4245EE80D16FA63C5AA13EE51DF6ECEF0BA26DF1EE3768339350F4E4C.apk,129,146,129,146,0,0
8CFDC376D47189C78F102E37C062BC870CF89FB444BD6B33E19A997968E0A4E7.apk,121,132,121,132,0,0
CECB8C3448FB28528F0AA04127B91D18C0F70EC5DAD85668BAC1ED1A83693A74.apk,123,134,123,134,0,0
90B6EBA48885932A5AC2FAD223BBE663D77A2FEE547B7A84472D680C505B9070.apk,129,146,129,146,0,0
09F15528BE920ABD3223EBAA89B36720B628F531EA3F5F1979C71A907DE8A8D3.apk,121,132,121,132,0,0
AE2D87C424947C3B22763D5EBD7C3108663BC9531121FFA58A75E27F058E7798.apk,121,132,121,132,0,0
E004C974800C82298A3F9E0D2EF774AE5AD7F8F48EC848FCB5C973B7B2DCAA70.apk,129,146,129,146,0,0
EDC87D0DB1C9E292CF181B5364E6A9A65B326955ACB54B83D2584661C9BDC017.apk,121,132,121,132,0,0
C36189B264121463A7FC3BA9240D00E2DB8FAE9AC70BA6246F6F3CBC1DD8F33A.apk,121,132,121,132,0,0
885A2E39C4846437EAF1D9003DFC67CF7652E76E6F3C9E3B9620BE526E75E25C.apk,129,146,129,146,0,0
9EBB618BA812053B7D26E2F37CA837DAEDD97FBEFF5A3FA95E7E974C001205D4.apk,96,117,96,117,0,0
4D44DEAA296F0FCF57C43FE809351B61EBF18128568937F7DDD94C9AE5683F81.apk,123,134,123,134,0,0
BCFE6E178D4FA2BF7EB864A8D1F4E1F947BFBFE22664D5D83651F429DFCD1272.apk,121,132,121,132,0,0
7FB7976E8C0B2810D171D7E46C3477E070D3CD19072395A54735C1EEA17F8512.apk,123,134,123,134,0,0
9EFFE0FF41F739525C32340D856E5D9B6710D71D57604F57C1C4838342D4CCE5.apk,129,146,129,146,0,0
95BA8D89A3B6D3B48EFD7999867CCD148CB2E395B85AA30519C9BA8D0006BCD8.apk,129,146,129,146,0,0
4C74CB356B0288B079EAE8F092CBC95A3C6EC9D1EA92731339255DD2086FA79F.apk,121,132,121,132,0,0
C936D069913A4F127106270221974AEDB14794F74DED863DEDEFCF107441C2B8.apk,129,146,129,146,0,0
2D082661FE21C45C90CF3B939E4D7E6E717F713CAF7CF1F0B071F44921D0FEC4.apk,96,117,96,117,0,0
F2E937AD346719D5128846100AB3CB4F75FBED0C97560B6B3FCC6D04C1EA936A.apk,121,132,121,132,0,0
FD36FC8EF63BC6B1DBAF4087B08FBDDE0BA25C8C8405D567945B1F862C25D955.apk,123,134,123,134,0,0
6BDC75FC00EB82D2016338A51E22A8A4BD29435CA648226B254FE35E472246DC.apk,123,134,123,134,0,0
8DADA5FEED4DB5C4CAD62CD4146529FECC0DB5BFC41CB59084CBF3E28F16D6EE.apk,123,134,123,134,0,0
0C39865DE12BF05B053E7EE31B04615F2AAB385CCF119F89DEFD63F1C275353B.apk,121,132,121,132,0,0
3B475D569634D3270D3A78E0E19A01A8642E807C11ECF353BA4EEE7642E9B75E.apk,121,132,121,132,0,0
CC8DC9DD3303B67A32E683885E344ECC03030E698084A49AF3E065F78A671ADA.apk,121,132,121,132,0,0
DB045ADC2C904B78493277DED20E3C12CFC715E1F6475501B64A5DBEA0D38752.apk,121,132,121,132,0,0
E8DB52B6F90D0EDE5ED96103DDCF50D8E660BBC566227B39194AB1CA83A116AE.apk,102,131,102,131,0,0
2231C534C1D699B3A050546371C46D24BFD1DD0E226A167C4BB63828C697D610.apk,121,132,121,132,0,0
B82B272B3AC25A0234D795A74C006162D7631D664F8992484BBF5AAFDF83F126.apk,123,134,123,134,0,0
B81338478A2AD423A0E2DFF132DE8234DDE2CC8B002D7112B28E526CDA86989C.apk,129,146,129,146,0,0
DC248B2B18224CF4378A7F0BA52FE67AF5D033FDA5F9A44D6DD3BC809659DE59.apk,121,132,121,132,0,0
1AE51D7A00CF72F5424C947D10ABE030762FCA879DFC9DB3716A9047A7278AA6.apk,129,146,129,146,0,0
138F12357A688FEA5F77AE88A8E8A6C0B88FA017EF9523192572A27E1480EAF5.apk,121,132,121,132,0,0
BB6E14FF6606374EF91B384DDCA40A3BD115851DDA5338187F06B9F5DCB3E692.apk,123,134,123,134,0,0
53BC68C9BE83857FF6877BC6FA8EC674A8565B451BFAAD526730CC5DE978BB51.apk,121,132,121,132,0,0
CAE0158DFD8DE03D81DF7CFDCF6A55B9B8A0F3D3E22CD4024AC1C2DF1D621E54.apk,121,132,121,132,0,0
70F0E73B081D52E298FA09E074E343215A5A63FBDF5D0113A1663389F6E17D03.apk,96,117,96,117,0,0
8C1B2989D5A2F235887BF1E29ED85405C98ECC12DB818FF09C660629FFD95148.apk,129,146,129,146,0,0
2CB84E5BC0EEA99311CE62637315DF64CCD320B01586296C0CC94A36C853B060.apk,121,132,121,132,0,0
072F7EAF18A798DDAC83D9AEDA37782A9755C64D992A93995BA8D6E1103710C5.apk,129,146,129,146,0,0
574C0E2D4D4A3D4E8492C6CE26C1DC7B421D12ED052B8F591ED190A6749AD520.apk,121,132,121,132,0,0
34846B77BF5E8B811ACB699B14927FC58B85C907D0B6AA234FF1E1F69D4A93EB.apk,121,132,121,132,0,0
78311E3DEDAEC58AA6110930763A93F3A0E86C4A54DF3657E64A4799FAD1B62D.apk,121,132,121,132,0,0
5C635839198ADAF7E43C51FD0B425D93B6CA21108962784F81F4AD032EE56D70.apk,373,659,373,659,0,0
7757C2F1B24A16822D7638BFF48607FE7688CEE1EB182A02BAFDB92E4683556D.apk,96,117,96,117,0,0
0E0D2524F07BE3B482B620922D8D787178596C5323599F9E46F39F8000CBC8AF.apk,129,146,129,146,0,0
4A3B988339EE76A50C0CAC4644E2E09CA64F36F57B4F94D47EE3C1373B98B2E0.apk,123,134,123,134,0,0
7CD2F5BA6376B8AD56BCA0A071AE4242479B077CBD7E317571D4E75C547BF86E.apk,121,132,121,132,0,0
5CCB71C9E3CD4614ECBA7B02FD8DFFE8300E486E755F062000B335D8CF0B0741.apk,121,132,121,132,0,0
BB86982C246E93ED10CBD329E5AC0D7630644F05A9002971DCB4B22C10E7B60F.apk,123,134,123,134,0,0
2C67CEC9934982EA229122EEA397818B869E63359856DFF1A297BA28F4F133CD.apk,123,134,123,134,0,0
4EE15A6F367931E9100C09977F9707EB4AED32BD38D439D0F18ECDC144BDB51F.apk,96,117,96,117,0,0
FAB06BC89C7C94EA9D09CE85324B97D3A175915D2C26453D10E5C69D26619852.apk,96,117,96,117,0,0
CCC2D5E4DBF847423CC78FD9B8F427F2DEF4654253F3FD214B8708AFE3CFA3CA.apk,129,146,129,146,0,0
688E9755D62A6DF0A794994585AB6D7B70B8D5217E5F694AAE48F008907D38C9.apk,129,146,129,146,0,0
B3CA8BC635CC9F36CEA44DBB44674F71B72AA886AAAA2A84C2BC921C02CBE24A.apk,102,131,102,131,0,0
4AD0EED69C63E53AA1103ECED17DA730542D719D80AF2381C6BBE7E860D9E874.apk,129,146,129,146,0,0
E37A2D61067C51CE59609316E94E95086676AD5E3E1D6448869D39B2A202C57E.apk,121,132,121,132,0,0
4FC7463D2A9D6EDCF42452D061A649F837DDEE8669FC08E3F4C0B0762D85083E.apk,110,117,110,117,0,0
6D4DF8B7043B9E7B277AD19638A88C5602C084E3E1B87433AEE77761CBC137D6.apk,112,126,112,126,0,0
FDF0D00C7E2B429B03DA3523F9A5BE77F233A040BBD44FA757AA2FE8778341F4.apk,121,132,121,132,0,0
30C4611BBBC50FD1A2D9FFC89AC91FC5E2265B1400F3C35AD29782242B6F1FDE.apk,373,659,373,659,0,0
84CEC38F7785891952F6AE24816F677400FD5E306A8095C9319A236698DC2DFE.apk,123,134,123,134,0,0
E2048261338BAF492874AD9D43D86F811DDA29DF8C1C71A9C926495BCDBA2111.apk,129,146,129,146,0,0
A2C5F21365479D4E52299CC58F6A1DCA1C8A04963B26FDAE16CE39567750A291.apk,121,132,121,132,0,0
13C663FADE4F498B81F016842F9D95DBE885EF4481BD8ACE0BBDE4497AA91BEF.apk,123,134,123,134,0,0
1538D9A8051793179C90A1B0FB3AB0336E6CA35A17526342451FE279A9088638.apk,96,117,96,117,0,0
8F58810513261813AA5421B617C5967A213F955CE1027C7FA99E00D0FF39337F.apk,129,146,129,146,0,0
2C58D36D928C507D00B6FD323D81FEAD47C20345D7BD28DD7F5E50FE724686D8.apk,129,146,129,146,0,0
9668DF0DB0CDDFFCF64E774E48F987AD8289094E69C73A8AB8913AC4EDACF89C.apk,129,146,129,146,0,0
3A9016DB67E2D95B800BC8C39B220E0323D3ECBB1D51834E218667F01C06F6DB.apk,129,146,129,146,0,0
9BAD2FC9B9C1E96C151E97B6011CB122E2496B64C006ECD93E4535B5DEDCCBDF.apk,129,146,129,146,0,0
B23F53F615394E02CAA49C101748E1C895191CF220E16D92F67DA0EB11ADED0E.apk,121,132,121,132,0,0
6015EC5F3D3BA896AD5413980041660A7DF8363FE91374DF2386DAF6579CC5F2.apk,102,131,102,131,0,0
6141593F1DB57DCF3B65D2A69409B219AE141F7069A965644A3A8E0DCC606AF3.apk,121,132,121,132,0,0
436ACFEF03266FC92594837A4B69CB441F96C8A6DABC2F6CCC06780FE3950F91.apk,123,134,123,134,0,0
6F5F5E622AD5F17EF9F4BADC617B1D561945A870B30DB6296825C54FD78A132C.apk,123,134,123,134,0,0
41C2201B4FD341DB1DD6E8253847E676EC9ECB9A1AF2E10DF345FA60A83EF916.apk,121,132,121,132,0,0
C19288F4F41C2F0D8EAF9E7F2F504E507781F271B9AA99B2910597031D7AFB06.apk,129,146,129,146,0,0
350D8E61881D96A3D89A7BD24EC39CA991056A77BB84D820CE3645108FC461FB.apk,121,132,121,132,0,0
716522CBF1D8A7F522E3E551F2D0821647C84E27C949A6CB16953D6921EC482E.apk,121,132,121,132,0,0
2D2EAAEFC1FEB25C343F76B5173821AB08E7465F8FA1C733B300E51EB4742001.apk,123,134,123,134,0,0
1BDA4AF046377E41C1DCB446A98245F52A1172028AEB39D807DA54B5463F7A75.apk,123,134,123,134,0,0
E8369003ABEA64A0EB9B38B02AA98A17A55FB3EC8798726227DB502A2A52239A.apk,121,132,121,132,0,0
0236FDD34121141C0588A219DA3AB764D130D8260D884AD13614B09C33178C7F.apk,123,134,123,134,0,0
0FFFF2E95DB50D10A12BDE3C7F62ED90F30FD61211000C97BCB111285CBFF34A.apk,123,134,123,134,0,0
47EE2F90B610898F14EB09FB1A545C7A43DBEEEBF0BC683FF864A5BA3C189B79.apk,123,134,123,134,0,0
8E82E09BA7D7514B7EAB50DBDD17AF884A695EE672A43E9582A9CE62371E2D89.apk,121,132,121,132,0,0
2D19C3312279E6B8EE3E1BAEBDDD231252CDB0C989F7DB4FBA84A9CAEFEADFC7.apk,129,146,129,146,0,0
7F18D9167883FB0F5758F9251328145977EBFA47D9B15FF0BBAC9798B542D987.apk,123,134,123,134,0,0
AF5D671C611D981C4119B6E13FD8B3DC33C3C25C45FB5B74B74B943EECD8F4E0.apk,129,146,129,146,0,0
3D5DAF619F9B88B9203FB7B8169A82B35786EBC9F56A39B7FCCA3102C3076B5E.apk,121,132,121,132,0,0
2FE630AF96D6F7184BC75B44E672F54B812CAC3D9611EBA0A5E6F10B8D2CDD0E.apk,121,132,121,132,0,0
4CF59913C0B3A13DFC0DB35704F3B837A5E529D43CBB4501BE1D1EAF4BC02025.apk,123,134,123,134,0,0
746BBD59DD27E131ECDEEBF314BBC7B0E0866AC52CB8139C26E2D67F5022B22C.apk,123,134,123,134,0,0
B8A507B8D0BEB0865D1997A593AACB5EF92A52FD4B16746642322E3D989B28E6.apk,121,132,121,132,0,0
275B5B69B68E0772E7CA74F94F3514C2074A7149E4F3D48718E680BFAF18F45A.apk,121,132,121,132,0,0
0455CD950E80D2BF0D776A866B4C39D7293EBDF074985D27C284879094BFC371.apk,96,117,96,117,0,0
35E437D3997D964731FD99F4E70FC7C7C1132FA7F1C0D4E70E2CD81FF9D85DE9.apk,129,146,129,146,0,0
A55D12C498C7FDA4944AE4B21282E98D13E94905990A1804E530654BC9C01537.apk,123,134,123,134,0,0
814A9F186E9B6E309EEB61B305FFFA475255E3B0D2623B90BF1E1B857786D571.apk,123,134,123,134,0,0
5375BD32178019CA0ED8AD532E15B0AEFEA4F0E1F46E168B8972311137E6C2C2.apk,121,132,121,132,0,0
FBFED41ABCF3B3396BB675B257CF1D04A7820F1C94D3F840F0A58FAADB25D442.apk,129,146,129,146,0,0
498768C01BC20E4A71D90EC203C64AE5662F993CABFD36B8F24FEA1A28116157.apk,123,134,123,134,0,0
02408597CC4C5FCD89C1E19193C7F87C2EB359DEFCBCBABDD5008C2F956BD686.apk,129,146,129,146,0,0
